score,wt,prob,2,3,4,5,6,7,8,9,10
"(2, 11, 9, 12)",26744.0,0.00047893982808022923,0.691569448599063,0.49185694818360076,0.3580936712106323,0.26585283629854417,0.2007315689263041,0.1538493725339374,0.11950967195134114,0.09393591916774688,0.06887526174095124
"(2, 11, 9, 13)",33864.0,0.0006064469914040115,0.7187573824710604,0.5239602199648262,0.38717193704791164,0.28988784268727613,0.21993951529741768,0.16920623671155213,0.13218724571488577,0.1051001391185658,0.0797405307504528
"(2, 11, 9, 14)",42668.0,0.0007641117478510028,0.7482526587710793,0.5644055394102265,0.4293297754088044,0.32965896899055264,0.25584728751036057,0.20094126522831868,0.15982313052717112,0.12873556034707254,0.09443454892034624
"(2, 11, 10, 3)",752.0,1.346704871060172e-05,0.6702127659574468,0.5442523640661938,0.44373733535967574,0.3630108071597433,0.2980412022965215,0.24553571428571425,0.20294030732860516,0.16843971631205673,0.13297872340425532
"(2, 11, 10, 4)",2838.0,5.082378223495702e-05,0.7031555868765171,0.5680643645759924,0.46265814289070106,0.3776469009027148,0.308936541494681,0.253271921876573,0.20795160911439983,0.17069924046668233,0.1303735024665257
"(2, 11, 10, 5)",5682.0,0.00010175501432664757,0.7484453830810748,0.6127048378896321,0.5064908399121704,0.42005665342518567,0.3495220216445138,0.2919914181793802,0.24513082248034723,0.20700848683953227,0.16754663850756776
"(2, 11, 10, 6)",9526.0,0.0001705945558739255,0.7530034758672172,0.61416124291413,0.5073608070143866,0.41951517817568623,0.3464553152774862,0.2855618207812203,0.23476683696083228,0.1923857512772062,0.14633634264119252
"(2, 11, 10, 7)",15362.0,0.00027510744985673354,0.7506979704610222,0.6083011471307269,0.5041909225609262,0.4201162216394609,0.3504545332432328,0.2924780379538876,0.24428604493049222,0.2043570715618626,0.15809573406240507
"(2, 11, 10, 8)",20316.0,0.00036382521489971344,0.7461661306906435,0.5848701625429328,0.46942358357006886,0.38076564878100655,0.31045590776837073,0.2540444313185011,0.2086505436328235,0.17213580976132659,0.1293889873334646
"(2, 11, 10, 9)",26490.0,0.00047439111747851005,0.737024453672245,0.5662262488989552,0.4468065217782092,0.3582813520525868,0.28994589153139555,0.23584551223282815,0.19235141143408407,0.157015225871398,0.11309928274820687
"(2, 11, 10, 12)",30618.0,0.0005483166189111748,0.692932987857542,0.4906046552137087,0.3536995044931553,0.25886733294140735,0.19186089311505733,0.14372809023014793,0.10866520057192212,0.08279080569889898,0.05993424347333813
"(2, 11, 10, 13)",38918.0,0.0006969555873925502,0.705272053491386,0.504408128772176,0.36537995639182774,0.2678774337903795,0.19875652266833738,0.14931027141315448,0.11365634867613388,0.08776287464812053,0.06365520667386128
"(2, 11, 10, 14)",47510.0,0.000850823782234957,0.7271966135784271,0.5332210762646453,0.39376873039259924,0.29272266824361143,0.21906265347646123,0.1650815367190868,0.12532800112257067,0.09591898781543058,0.0668196169227531
"(2, 12, 2, 5)",798.0,1.429083094555874e-05,0.5538847117794485,0.3820662768031189,0.2713927676333691,0.19817400644468317,0.1479890201694713,0.11224489795918366,0.08583959899749373,0.0657198551935394,0.05012531328320802
"(2, 12, 2, 6)",2934.0,5.254297994269341e-05,0.5837309702340376,0.3956487162008634,0.2769175836660499,0.19731987318899388,0.1426407418227459,0.10452981465251403,0.07784215708551087,0.05922896311444369,0.03953646898432175
"(2, 12, 2, 7)",5312.0,9.512893982808023e-05,0.6462098393574295,0.48758575970548856,0.383466903327596,0.3080805364314401,0.25156578695735327,0.2082212779690189,0.17448962516733593,0.1480505354752343,0.12387048192771084
"(2, 12, 2, 8)",9204.0,0.00016482808022922637,0.646627070355884,0.4793507653677145,0.3744360629953852,0.30166145844111947,0.24855480363954935,0.2081703607127336,0.17621565502921432,0.14998309913564153,0.11473272490221642
"(2, 12, 2, 9)",13108.0,0.00023474212034383955,0.657851015495202,0.49311277252229324,0.3936708952729703,0.32592842853752224,0.27630164058299544,0.23796445645698017,0.20712965788492185,0.1816363204828264,0.1504424778761062
"(2, 12, 2, 10)",20730.0,0.00037123925501432665,0.6593557377927854,0.4804979364313663,0.37388188270966866,0.30341350240047804,0.2530363938468135,0.21489789355201813,0.1847965910918154,0.16026156402422695,0.12770541887763306
"(2, 12, 2, 11)",24948.0,0.0004467765042979943,0.691340209858728,0.5116954376213635,0.40011414217763436,0.3254254563778379,0.27178117786583406,0.23092604044985,0.19836370762296693,0.17150339372561604,0.13544171877505212
"(2, 12, 2, 13)",32282.0,0.0005781160458452722,0.6827540631518075,0.48333436590050183,0.3549545522936269,0.269850120417,0.2115361354256096,0.17017296975168214,0.13984573446502702,0.11694167372254237,0.09227020217665159
"(2, 12, 2, 14)",41010.0,0.000734419770773639,0.7019426156222054,0.5029613373431951,0.36832479882955366,0.2759640505799978,0.21162395544253637,0.16599261504162724,0.13297434230133573,0.10856972554119593,0.08415833536535804
"(2, 12, 3, 4)",336.0,6.0171919770773635e-06,0.5714285714285714,0.4237764550264551,0.3222789115646258,0.24674036281179132,0.18915343915343913,0.1451955782312925,0.11210317460317462,0.08796296296296295,0.05357142857142857
"(2, 12, 3, 5)",1196.0,2.1418338108882523e-05,0.5984764028242289,0.41206800445930875,0.2867892976588628,0.20190316929447366,0.14455592716462284,0.10584886128364386,0.07971014492753624,0.06205871423262728,0.05016722408026756
"(2, 12, 3, 6)",3028.0,5.4226361031518624e-05,0.596359900190812,0.4220424189050345,0.3066380449141347,0.2257396573777022,0.16793000775827727,0.1259278480216393,0.09496550711874358,0.07192132687509173,0.05217965653896962
"(2, 12, 3, 7)",6274.0,0.0001123567335243553,0.6383664506074451,0.47077887578365774,0.36047482429375954,0.2822482302877585,0.22505578578259486,0.18237776462194696,0.15002833563560375,0.12524350936846954,0.0988205291679949
"(2, 12, 3, 8)",8880.0,0.00015902578796561604,0.6644144144144142,0.4978853853853856,0.39066119691119694,0.31438581438581437,0.2579132704132704,0.21504450879450873,0.18185060060060063,0.15578078078078084,0.12725225225225226
"(2, 12, 3, 9)",13894.0,0.00024881805157593123,0.6669385666074886,0.494813908481679,0.38811717288038,0.3141621026319457,0.2595524846856356,0.21746283082111514,0.1839643011371815,0.15671033059833986,0.12470610815219998
"(2, 12, 3, 10)",20382.0,0.0003650071633237822,0.6574210359903617,0.4746617385710702,0.36572419174715326,0.2939023383533248,0.24260824599358585,0.2036787828663014,0.1727859004132186,0.14750487903269777,0.11847054590651881
"(2, 12, 3, 11)",26386.0,0.00047252865329512893,0.6941138819407595,0.5113233448714386,0.39505257116869336,0.3162980849632866,0.25985401108572503,0.21744305241235412,0.18437176280350698,0.15784464825623026,0.1258243007655575
"(2, 12, 3, 13)",33668.0,0.0006029369627507164,0.6959922379311706,0.49940926431956495,0.3699676674756868,0.2826677302737655,0.22208691404960867,0.17871569442794336,0.14664600741884815,0.12216677887344407,0.0979763177695933
"(2, 12, 3, 14)",42062.0,0.0007532593123209169,0.7124826314593793,0.5173751446277715,0.38312094844118993,0.28944385197059824,0.22311206510721546,0.175386221247093,0.14041705630312937,0.11423876922426691,0.08769594091262103
"(2, 12, 4, 3)",826.0,1.4792263610315187e-05,0.6596717783158461,0.4930051116491794,0.3662515853799146,0.26920711787539875,0.1948960375110496,0.13807217802375182,0.09470002690341672,0.061608824320688725,0.03631961259079903
"(2, 12, 4, 5)",1560.0,2.7936962750716332e-05,0.6451566951566953,0.4630698005698007,0.331517094017094,0.23601953601953593,0.16719576719576715,0.11781135531135532,0.08237179487179487,0.056837606837606844,0.03717948717948718
"(2, 12, 4, 6)",3442.0,6.16404011461318e-05,0.6002969849570663,0.41928142552779385,0.29885725353476655,0.2143087721239958,0.15418776458869426,0.11103040867712571,0.07978242623797535,0.05707276131448126,0.04009296920395119
"(2, 12, 4, 7)",5748.0,0.00010293696275071633,0.627000695894224,0.4518963117606123,0.3384904066010537,0.25831206989870875,0.1998072483458705,0.15618268880273053,0.12313461687156882,0.09788912085363025,0.0726049640454651
"(2, 12, 4, 8)",9688.0,0.00017349570200573066,0.6494173777410773,0.47860468850353255,0.36905499193897207,0.29155853092682177,0.2344055155781002,0.19119873382879157,0.15794453619598126,0.13207633727864942,0.10445912469033856
"(2, 12, 4, 9)",13750.0,0.00024623925501432664,0.683361616161616,0.5150585858585862,0.4072207792207792,0.3310441558441561,0.2747405483405483,0.23198268398268396,0.19882020202020198,0.17265454545454545,0.14206060606060605
"(2, 12, 4, 10)",21366.0,0.00038262893982808025,0.6818933508065774,0.5050651606394373,0.3942991312410015,0.31783845866968596,0.26140998381941927,0.2178293951672216,0.1830712346719086,0.15474221764589638,0.12175106867608974
"(2, 12, 4, 11)",25864.0,0.0004631805157593123,0.7118603292435645,0.536114118293982,0.4212805443860192,0.34121031132320995,0.28230696340810796,0.23716914851310142,0.20149843626490715,0.17261229680035753,0.1340602123930302
"(2, 12, 4, 13)",34096.0,0.0006106017191977077,0.7036276656759995,0.5061965561290996,0.3732004592076158,0.28221157069115804,0.21871578288753338,0.173372522401734,0.14019891548047347,0.11538662078314828,0.08949045831378069
"(2, 12, 4, 14)",41900.0,0.0007503581661891117,0.7184937682312382,0.5245186953062847,0.3892641209228321,0.29393643217032234,0.22601659279463593,0.1770451187634958,0.14124370193582617,0.11460090161760816,0.08671280827366747
"(2, 12, 5, 3)",692.0,1.2392550143266476e-05,0.6149646756583173,0.47856454720616565,0.37317643820533997,0.2912881915772088,0.2282319478851271,0.18011973575557388,0.14370584457289656,0.11624919717405266,0.09248554913294797
"(2, 12, 5, 4)",2168.0,3.8825214899713464e-05,0.6533415334153342,0.483010455104551,0.36029476366192237,0.27049288350026346,0.20490687049727638,0.15695835529783875,0.12171996719967199,0.09553095530955308,0.07195571955719557
"(2, 12, 5, 6)",3648.0,6.53295128939828e-05,0.652899610136452,0.48633954678362573,0.3667371553884712,0.2778299916457811,0.21160540239487602,0.16240470969089396,0.12618786549707603,0.1000243664717349,0.07456140350877193
"(2, 12, 5, 7)",5914.0,0.00010590974212034383,0.6714387705256828,0.4945797166798182,0.37523551862408816,0.28921687038021154,0.22599857212640437,0.17914311480425793,0.1441588697253222,0.11787472287979558,0.08589786946229286
"(2, 12, 5, 8)",9984.0,0.00017879656160458453,0.6623263888888888,0.48764690170940195,0.37341174450549464,0.2917000534188035,0.23132726648351648,0.1858831272893773,0.15111956908831908,0.12402065527065527,0.09755608974358974
"(2, 12, 5, 9)",13994.0,0.00025060888252148995,0.6881997046353199,0.513819414669779,0.40020553026126837,0.3197606230334543,0.26005135987985767,0.21424658186841983,0.17815968748511268,0.14907976434344877,0.11333428612262399
"(2, 12, 5, 10)",21514.0,0.0003852793696275072,0.6937084895623519,0.5163201222976254,0.4028296081842609,0.3238319529106925,0.26552588126447013,0.220837372784942,0.18572402466610882,0.15766477642465368,0.12568560007437019
"(2, 12, 5, 11)",26882.0,0.0004814111747851003,0.718944522976961,0.542942820061338,0.42569642989998646,0.3428452153621416,0.28133122653619635,0.23385979642954577,0.19617009316436443,0.16564574395092962,0.1262306872008531
"(2, 12, 5, 13)",34492.0,0.0006176934097421203,0.7171131470099338,0.5263040060819252,0.3953297659084511,0.30369453050074663,0.23822869439244246,0.19041958659841057,0.15475730282062206,0.12766245312922808,0.09814836290540802
"(2, 12, 5, 14)",42390.0,0.0007591332378223495,0.7283269114833156,0.5382650520300909,0.40395926712274904,0.308088160954403,0.23893850376511402,0.1885209899010323,0.15135645199339487,0.12366648318523768,0.09437603208303846
"(2, 12, 6, 3)",804.0,1.4398280802292263e-05,0.6616915422885572,0.5192095080154783,0.40662757640369585,0.3181513069572771,0.24887467424780851,0.19474058280028428,0.1525013819789939,0.11967938087341072,0.0845771144278607
"(2, 12, 6, 4)",2224.0,3.982808022922636e-05,0.6782573940847323,0.5249550359712231,0.4064105858170606,0.3115793079821856,0.23600405389973736,0.17607699554642006,0.1288968824940048,0.09212629896083134,0.05935251798561151
"(2, 12, 6, 5)",4742.0,8.492120343839541e-05,0.6781948544917757,0.5113407376165705,0.3900554317045248,0.2972090002878699,0.22612185602485052,0.17191359884316443,0.1306762266273021,0.09925488542106005,0.06832560101223113
"(2, 12, 6, 7)",6614.0,0.00011844555873925501,0.6504048651009646,0.478505191008971,0.36156709433092865,0.27546906273849114,0.211374621413932,0.163689576223595,0.12832207774753884,0.10210664247555688,0.07605080133051104
"(2, 12, 6, 8)",11172.0,0.00020007163323782236,0.6820424076063173,0.5118649799100928,0.3980295125569025,0.3144752470746026,0.2509576094431088,0.20186946959234817,0.16355869833313438,0.13342881012053945,0.10401002506265664
"(2, 12, 6, 9)",14798.0,0.0002650071633237822,0.6955594599870849,0.5234904116171856,0.40810212448271643,0.3234531908001298,0.25875440053031606,0.2083421826630369,0.1686676878256821,0.1373158534937154,0.10469883317565437
"(2, 12, 6, 10)",22142.0,0.00039652578796561604,0.7022250323668441,0.5274290187577154,0.4132536313233631,0.3323110715396871,0.2718764740713978,0.22534635749340834,0.1888341914310661,0.15983701161191904,0.12621563845482192
"(2, 12, 6, 11)",27124.0,0.00048574498567335243,0.7238280161890241,0.5478932147012074,0.4294799544947019,0.3453861513144809,0.2829035610704982,0.2348622902929052,0.1970251847482345,0.16674040210391786,0.1294917170525488
"(2, 12, 6, 13)",33976.0,0.0006084527220630373,0.7277097559061297,0.5396309159406636,0.40771707199479756,0.313686411696772,0.24561595299763428,0.1956472075526701,0.1584909609397485,0.1304842634016169,0.10054155874735107
"(2, 12, 6, 14)",42440.0,0.000760028653295129,0.7398994659126605,0.5534820400041881,0.4184680894035274,0.3199370165911165,0.24755770985742734,0.19401451909698814,0.15405932558383087,0.12390302649492099,0.09177191328934968
"(2, 12, 7, 3)",854.0,1.5293696275071634e-05,0.6570387717928701,0.5143767889669529,0.4004405040704806,0.3090405561131556,0.2362179844615442,0.17885022861603658,0.13420504813947437,0.09966172261254228,0.0702576112412178
"(2, 12, 7, 4)",2336.0,4.183381088825215e-05,0.7122336377473364,0.563831811263318,0.44844667318982384,0.3566604153076755,0.2842261904761904,0.22763780169602085,0.18388508371385084,0.15039954337899542,0.12157534246575342
"(2, 12, 7, 5)",4320.0,7.736389684813754e-05,0.7033436213991772,0.5566358024691359,0.4465663580246912,0.35855011757789534,0.2877057613168724,0.23070436507936504,0.18488940329218106,0.14809670781892997,0.10740740740740741
"(2, 12, 7, 6)",7936.0,0.00014212034383954156,0.7014448924731185,0.5445998543906811,0.43085457469278055,0.341921883000512,0.2714133704557092,0.21541678667434713,0.17089493727598565,0.13533266129032256,0.09366599462365592
"(2, 12, 7, 8)",11140.0,0.00019949856733524356,0.6910233393177738,0.5217434669858371,0.40646533299136517,0.3208315522498647,0.2554372916132342,0.2050931862870821,0.16610313185717135,0.13566726511071214,0.10155595451825256
"(2, 12, 7, 9)",15236.0,0.0002728510028653295,0.7039176220063591,0.5341078148245385,0.4206234607258497,0.33771935307771506,0.27454504160988796,0.22538880346047588,0.18663034917301136,0.15574224789241856,0.1218823838277763
"(2, 12, 7, 10)",21990.0,0.00039380372492836676,0.7091102016067911,0.5368248193623363,0.4231522986638949,0.34185235713202994,0.28059291019727595,0.23298902098356408,0.19530594714769334,0.16515587893486944,0.12766408973775958
"(2, 12, 7, 11)",27308.0,0.0004890401146131805,0.7405725631886461,0.5699388050713671,0.45222662816408277,0.3670963331868563,0.30300441059193095,0.25324080855426967,0.2137306121120389,0.18185960971957765,0.14327913676090034
"(2, 12, 7, 13)",34528.0,0.0006183381088825214,0.7285037586242399,0.5390037714962409,0.40530459751092307,0.3098207849713877,0.24072158597761012,0.19003141687629632,0.15233208474925353,0.1239058799299763,0.09416512202656781
"(2, 12, 7, 14)",43464.0,0.0007783667621776505,0.7549185021575957,0.5736152013415952,0.43863832575179873,0.33759776381256235,0.26157936946175503,0.20411966553600971,0.16051598257561814,0.12733398777021085,0.09261764525431009
"(2, 12, 8, 3)",588.0,1.0530085959885386e-05,0.634920634920635,0.48554421768707473,0.37329931972789104,0.2884407731346506,0.2246247705431379,0.17699222546161317,0.14162887377173092,0.11526832955404383,0.09523809523809523
"(2, 12, 8, 4)",2370.0,4.244269340974212e-05,0.7105485232067509,0.5727613689639006,0.4681635523407675,0.3840667068515168,0.3160337552742616,0.26091018685955397,0.21624472573839662,0.1801218940459447,0.13628691983122362
"(2, 12, 8, 5)",4870.0,8.72134670487106e-05,0.7047684234542552,0.5655829340634269,0.46057494866529775,0.3753430461849352,0.30573970861445193,0.24902219614745277,0.20310289755874975,0.16637006616472738,0.12238193018480492
"(2, 12, 8, 6)",8456.0,0.000151432664756447,0.7347314201618836,0.5901660885104594,0.48311145650313086,0.39630543166493976,0.3246760072682494,0.26546098571879073,0.21661804898559858,0.17646904236308206,0.13138599810785243
"(2, 12, 8, 7)",12306.0,0.00022037965616045845,0.7319284179352438,0.5822633945500839,0.47508571119005055,0.39019938654263375,0.3209597073565868,0.2641704008110638,0.2176986835689907,0.17985806381710817,0.13462267728479332
"(2, 12, 8, 9)",15426.0,0.00027625358166189114,0.7180229626748493,0.5529265165593443,0.439704456915659,0.35504374185821125,0.28921384016677676,0.23712131034184716,0.19547445150323403,0.16189117939409647,0.12420588616621289
"(2, 12, 8, 10)",22304.0,0.0003994269340974212,0.7080643232902918,0.5324182010202455,0.41561944899911185,0.33175770308123287,0.2685026246270866,0.21930616758898697,0.18018691216323923,0.14848358042403953,0.11214729794356766
"(2, 12, 8, 11)",26040.0,0.00046633237822349573,0.7289725209080042,0.5505312339989756,0.4278893277741202,0.33993428912783813,0.2744776046619366,0.22429412625265174,0.18492276839051036,0.15347328895715995,0.11472094214029699
"(2, 12, 8, 13)",34790.0,0.0006230300859598854,0.7417904250902234,0.5588451342978507,0.4277563339218987,0.3326293361073473,0.2627077658695942,0.21070436222778846,0.1716489412666476,0.1421034141356074,0.11014659384880712
"(2, 12, 8, 14)",42624.0,0.000763323782234957,0.7529456539873198,0.5715285598098094,0.43739219129844115,0.33769558248724946,0.2632762971304639,0.20747142231517218,0.16537240365365374,0.133346888555222,0.09964339339339341
"(2, 12, 9, 3)",610.0,1.092406876790831e-05,0.7304189435336977,0.581967213114754,0.4624512099921936,0.36658860265417637,0.29032006245121,0.2304449648711944,0.18433515482695811,0.14972677595628414,0.12131147540983607
"(2, 12, 9, 4)",2374.0,4.251432664756447e-05,0.6755592998221474,0.534657867640176,0.4263750150439282,0.3399860927240876,0.27154624837859886,0.21784611064307782,0.1761911448095104,0.1443414771131705,0.12047177759056445
"(2, 12, 9, 5)",4802.0,8.599570200573067e-05,0.6991994076542178,0.5579966680549772,0.452232204835287,0.3683683385890797,0.3015674685812128,0.2484084012613792,0.20608311351751585,0.17224304687861536,0.13251423018186864
"(2, 12, 9, 6)",8284.0,0.00014835243553008596,0.7170449058425882,0.5784376844251302,0.47726253707663674,0.39527143546940746,0.32747005127497636,0.2711193120415718,0.22409329899672722,0.18461290841783354,0.13938516014807661
"(2, 12, 9, 7)",12602.0,0.00022568051575931231,0.7492637852898126,0.606054594508808,0.5003570861767973,0.41484722757536635,0.34412779024745366,0.2855423553328647,0.23718016540584383,0.19742897952705915,0.1511400306829604
"(2, 12, 9, 8)",17086.0,0.0003059813753581662,0.7491253397843586,0.5979099197523641,0.4906662653355852,0.40733897054861634,0.3400602739827837,0.28495900291522447,0.23962763536098428,0.20228387113556254,0.148737758008506
"(2, 12, 9, 10)",23904.0,0.00042808022922636104,0.7116800535475234,0.5335043879220586,0.41405204149933056,0.3284500435604857,0.2643244937421645,0.21503474214317592,0.1766022423025435,0.1463818235906589,0.11250557786702364
"(2, 12, 9, 11)",27600.0,0.0004942693409742121,0.7208776167471813,0.5372403381642512,0.4111973775017254,0.3211697722567294,0.25466873706004156,0.20423222912353348,0.16519524959742343,0.13447665056360708,0.10089371980676327
"(2, 12, 9, 13)",34840.0,0.0006239255014326647,0.7303355019772917,0.5411755325934433,0.406305013394566,0.30868687697045943,0.23705009749785882,0.18380350992291294,0.14376355402474805,0.11334991708126045,0.08313241484883276
"(2, 12, 9, 14)",44018.0,0.0007882879656160458,0.7555444489880394,0.5745982704045314,0.44035989605983683,0.3405771232115002,0.2662633684488381,0.2108017499334685,0.1693145733311122,0.13821113584846598,0.10449513077983252
"(2, 12, 10, 3)",780.0,1.3968481375358166e-05,0.6863247863247862,0.5451566951566952,0.4302197802197802,0.33711843711843714,0.26218966218966216,0.20238095238095236,0.15512820512820513,0.11823361823361822,0.08205128205128205
"(2, 12, 10, 4)",2596.0,4.6489971346704874e-05,0.7113507960965589,0.567668207498716,0.4541602465331277,0.3619426712647051,0.28735294836989755,0.22743781642086727,0.17980653997603152,0.1425269645608629,0.10708782742681047
"(2, 12, 10, 5)",5228.0,9.362464183381088e-05,0.7305109240839921,0.6021316840941937,0.5023955259226871,0.4191320241435007,0.3491365176522024,0.290241192115714,0.24071240329847826,0.19909886933605372,0.1545524100994644
"(2, 12, 10, 6)",9732.0,0.0001742836676217765,0.7436863497282737,0.60572795360095,0.5026642592918795,0.419437757292258,0.3512434841041499,0.29529485448104437,0.24954331643604144,0.21233502306251992,0.1648170982326346
"(2, 12, 10, 7)",14360.0,0.00025716332378223494,0.7618384401114203,0.6266558341070875,0.5264259185568378,0.4441658929124112,0.3746683910332934,0.31549277092452593,0.265010832559579,0.22194367069018883,0.16295264623955433
"(2, 12, 10, 8)",20558.0,0.00036815902578796563,0.7734431581109273,0.6267606014419908,0.5180580842123793,0.4308329356972227,0.35851412264487464,0.2979931344071826,0.2473462615256564,0.20511074358724915,0.15309530758504394
"(2, 12, 10, 9)",27476.0,0.0004920487106017192,0.7641416347195935,0.6036884715549735,0.486580496225277,0.3964296690676082,0.32465851871878965,0.26647585078579406,0.2189264165898319,0.17995503146180097,0.13085359343912262
"(2, 12, 10, 11)",30520.0,0.0005465616045845272,0.724938109800495,0.537953254696374,0.40738157648380474,0.31374118454721367,0.24488079635523918,0.19309664232665547,0.15343490607252075,0.1226445318188437,0.09137177806902577
"(2, 12, 10, 13)",37744.0,0.0006759312320916905,0.7216570109745181,0.5281781357449011,0.391273163568098,0.29304058418619694,0.22177938930270447,0.16956779002402156,0.13090528001507237,0.1019264283359239,0.07540271301398897
"(2, 12, 10, 14)",47662.0,0.0008535458452722063,0.7467910611295269,0.5624210295646658,0.42673858179921703,0.32612350326672024,0.25110150644119006,0.19493067253337473,0.15273639843527803,0.12093491670513203,0.08424041514553872
"(2, 12, 11, 3)",492.0,8.810888252148997e-06,0.7082204155374886,0.5942863595302619,0.5007259001161439,0.4220544586398245,0.3552071234998064,0.29766744096012393,0.24740289069557367,0.20280036133694665,0.15040650406504066
"(2, 12, 11, 4)",2250.0,4.029369627507163e-05,0.6936296296296296,0.5551604938271605,0.44520634920634916,0.3537777777777777,0.2783068783068783,0.2166349206349206,0.16681481481481483,0.12711111111111115,0.08622222222222223
"(2, 12, 11, 5)",4862.0,8.70702005730659e-05,0.7186343068696011,0.5914232825997534,0.49467199467199446,0.41526120937885636,0.34960790843143785,0.2952145893322364,0.250079985374103,0.21257827140180088,0.1657754010695187
"(2, 12, 11, 6)",8184.0,0.0001465616045845272,0.7250190072770716,0.5938009123492992,0.49715181771633365,0.4172582196775746,0.3499123337833015,0.2929932970255551,0.2448816118170957,0.204219615509938,0.1550179211469534
"(2, 12, 11, 7)",12004.0,0.00021497134670487106,0.7603206338627866,0.6257543781702398,0.5264296821694356,0.445139979795095,0.37673949953190206,0.31894923914250806,0.2702201118145802,0.22929393905735124,0.17605242696878814
"(2, 12, 11, 8)",17884.0,0.00032027220630372494,0.7640100400109344,0.623760530828301,0.5229694539412721,0.442525552679881,0.37563060712244345,0.31929577914816126,0.2717730311389448,0.2317900544248118,0.17960187877432343
"(2, 12, 11, 9)",23442.0,0.0004198065902578797,0.7693124401596367,0.6138696925745812,0.5005728423952125,0.4131175491554305,0.3429193023510916,0.28520746238944333,0.23713846941387254,0.19686412801334743,0.14532320905497256
"(2, 12, 11, 10)",30568.0,0.0005474212034383954,0.7481171304777687,0.5738244787577419,0.44911500978302904,0.3570499079855272,0.2871874519676143,0.2329684949090864,0.19020617057780104,0.1561473145482567,0.1146078687952543
"(2, 12, 11, 13)",34296.0,0.0006141833810888252,0.7319285695772748,0.5423065210066607,0.40651762804491975,0.30823114176858085,0.23642027762041762,0.18352272096148928,0.14428958349532184,0.11502475183370918,0.08822408832905684
"(2, 12, 11, 14)",43184.0,0.000773352435530086,0.7570190605574071,0.577389773990366,0.44345127825120406,0.3427856878208865,0.2665838905649946,0.20850866282044483,0.1639316001811371,0.12943065332839318,0.09104606644436211
"(2, 13, 2, 5)",916.0,1.640401146131805e-05,0.5524017467248907,0.3466157205240174,0.22000415886878774,0.1406910653635544,0.09002218063353434,0.05666458723227282,0.033964095099466275,0.018437651625424552,0.006550218340611353
"(2, 13, 2, 6)",2570.0,4.60243553008596e-05,0.5793341980112409,0.3908776480760916,0.2696405410413193,0.18759187202766964,0.12999197084800196,0.08840096349823974,0.057846952010376144,0.03527885862516213,0.01634241245136187
"(2, 13, 2, 7)",5266.0,9.430515759312322e-05,0.6550196227370552,0.4972781364729714,0.395687519215814,0.3246794350098566,0.27283441544740444,0.23355578463820006,0.20283158205680044,0.17812381314090395,0.14925939992404103
"(2, 13, 2, 8)",9268.0,0.00016597421203438394,0.6569078789622593,0.49132019373711217,0.3867275006679408,0.31311527632200936,0.258487987339951,0.21625870892163512,0.18248573346760652,0.15472593871385407,0.12552150769673429
"(2, 13, 2, 9)",13996.0,0.0002506446991404011,0.6641738909529706,0.492601060620495,0.3867142312769634,0.3141679935763961,0.261290073807936,0.2211227017243023,0.18957003588326826,0.16404687053443842,0.131085071925312
"(2, 13, 2, 10)",21162.0,0.0003789756446991404,0.661216646189711,0.4839964716630436,0.37854577612161966,0.3087504856713819,0.25867720367295066,0.22057281470380424,0.1902440433061357,0.16526478278675624,0.13313171407869454
"(2, 13, 2, 11)",24622.0,0.00044093839541547276,0.7011705881822041,0.523993898861903,0.4121352951870376,0.336156979240401,0.2808438188586023,0.23820160831776457,0.20386014314208623,0.17529941605971183,0.1412151734221428
"(2, 13, 2, 12)",33904.0,0.0006071633237822349,0.7194169157359336,0.5420861517487283,0.4256149014584596,0.3456332352037874,0.2879222004988879,0.2441634924380322,0.2095246054218447,0.1811913376330555,0.1434835614283467
"(2, 13, 2, 14)",41700.0,0.0007467765042979943,0.7080468958166798,0.5116813216093787,0.3780244375927827,0.2857500666133761,0.22101556849758297,0.17478588557725241,0.14112176925126577,0.11609379163335998,0.0918369304556355
"(2, 13, 3, 4)",342.0,6.124641833810889e-06,0.5497076023391813,0.4030214424951267,0.2900306321358953,0.2028218694885362,0.1362201800798292,0.08583959899749373,0.04808317089018843,0.02014294996751137,0.0
"(2, 13, 3, 5)",1220.0,2.184813753581662e-05,0.6080145719489981,0.4131602914389798,0.28665105386416867,0.20161332292479833,0.14318240957585218,0.10175644028103042,0.07103825136612021,0.04681238615664845,0.021311475409836064
"(2, 13, 3, 6)",3310.0,5.9276504297994266e-05,0.5995971802618326,0.41283987915407855,0.29149762624082864,0.2077063252289838,0.14917278089483527,0.10796288303841173,0.07880161127895267,0.05814031554212824,0.03907351460221551
"(2, 13, 3, 7)",5742.0,0.0001028295128939828,0.6242501644800493,0.45757382251635104,0.34787530477185646,0.27007347697002876,0.2134094088117077,0.1714103265827404,0.13986609388908236,0.11591005843879407,0.09125740160222919
"(2, 13, 3, 8)",9714.0,0.00017396131805157594,0.6650195593988059,0.5012010157161484,0.39684010314028856,0.3222839887447671,0.26642940478641525,0.22326882163200876,0.18910278406881245,0.1615308946995173,0.12991558575252213
"(2, 13, 3, 9)",13666.0,0.0002447349570200573,0.6836756264533222,0.5155576694798123,0.40901472545699075,0.3342067789601816,0.2784305390042255,0.23510554521823368,0.20050978096492503,0.17244743646031513,0.14034830967364262
